"","ID","adj.P.Val","P.Value","t","B","logFC","Gene.ID","Gene.symbol","Gene.title"
"224821_at","224821_at",0.000156862257325907,1.09389639786669e-05,-5.9173384034937,-0.00268596179582836,-72.8607820000001,"84836","ABHD14B","abhydrolase domain containing 14B"
"221934_s_at","221934_s_at",0.000156888579865473,1.09449438525164e-05,5.91708131328604,-0.00288734061678575,47.1094699999999,"55152","DALRD3","DALR anticodon binding domain containing 3"
"221880_s_at","221880_s_at",0.000157142828531605,1.09668318403598e-05,5.91614152155099,-0.00362356398095631,102.7505845,"400451","FAM174B","family with sequence similarity 174 member B"
"208683_at","208683_at",0.000157196162843695,1.09747063527455e-05,-5.91580388951756,-0.00388809382497701,-606.383286,"824","CAPN2","calpain 2"
"200893_at","200893_at",0.000157434967538354,1.0995537263159e-05,5.91491193038449,-0.00458701316057208,490.770345999999,"6434","TRA2B","transformer 2 beta homolog (Drosophila)"
"226358_at","226358_at",0.000157905259883729,1.10325544124591e-05,-5.91333116785534,-0.005825956420626,-35.4115795000001,"83464","APH1B","aph-1 homolog B, gamma-secretase subunit"
"207980_s_at","207980_s_at",0.000157916375389889,1.103750242443e-05,-5.91312028331762,-0.00599126824374085,-459.5456166,"10370","CITED2","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2"
"231039_at","231039_at",0.000158055371592864,1.10513925722141e-05,-5.91252880311233,-0.00645496355681097,-13.2340894,"122830","NAA30","N(alpha)-acetyltransferase 30, NatC catalytic subunit"
"202075_s_at","202075_s_at",0.000158295942864728,1.10723949786248e-05,-5.9116359126166,-0.00715505104753245,-358.89684,"5360","PLTP","phospholipid transfer protein"
"226416_at","226416_at",0.000158319268580589,1.10782085867866e-05,5.91138906197111,-0.00734861999975678,48.5715799999999,"90459","ERI1","exoribonuclease 1"
"227420_at","227420_at",0.0001584293450532,1.1090927936828e-05,5.91084945158426,-0.00777178952078739,52.377234,"126282","TNFAIP8L1","TNF alpha induced protein 8 like 1"
"201404_x_at","201404_x_at",0.0001584293450532,1.1095672765346e-05,5.9106483180439,-0.00792953224079618,44.1595403999999,"5690","PSMB2","proteasome subunit beta 2"
"223307_at","223307_at",0.0001584293450532,1.10984658869188e-05,5.91052995878388,-0.00802236052644556,68.6879567,"83461","CDCA3","cell division cycle associated 3"
"201555_at","201555_at",0.000158547727458756,1.11109470097493e-05,5.91000144157291,-0.00843689826447491,174.723729,"4172","MCM3","minichromosome maintenance complex component 3"
"238736_at","238736_at",0.000158939783505116,1.11426205304852e-05,5.90866294926377,-0.00948692004606677,358.890278,"5980","REV3L","REV3 like, DNA directed polymerase zeta catalytic subunit"
"209914_s_at","209914_s_at",0.000159187736397095,1.11642084722585e-05,5.90775290192248,-0.0102009883007677,59.8293561,"9378","NRXN1","neurexin 1"
"1554547_at","1554547_at",0.000159725344664382,1.12098071850854e-05,-5.90583659989167,-0.0117050199548299,-107.4593668,"220965","FAM13C","family with sequence similarity 13 member C"
"224728_at","224728_at",0.000159725344664382,1.12103505500505e-05,-5.90581381310064,-0.0117229077426195,-33.4151445,"64756","ATPAF1","ATP synthase mitochondrial F1 complex assembly factor 1"
"205203_at","205203_at",0.000159794742512935,1.12194422590111e-05,-5.90543270745502,-0.0120220898399648,-36.4855301,"5337","PLD1","phospholipase D1"
"222348_at","222348_at",0.000159898481158119,1.12309496631914e-05,-5.90495079553673,-0.0124004397963429,-30.6922894000001,"375449","MAST4","microtubule associated serine/threonine kinase family member 4"
"227802_at","227802_at",0.000160280896627459,1.12620436122525e-05,-5.90365116297694,-0.0134209574084441,-135.763204,"22902","RUFY3","RUN and FYVE domain containing 3"
"236377_at","236377_at",0.000160596371882653,1.12895853042006e-05,5.90250307895976,-0.0143226844884996,24.5009967,"121256","TMEM132D","transmembrane protein 132D"
"206499_s_at","206499_s_at",0.000160596371882653,1.12926946654944e-05,5.90237364506389,-0.0144243567408076,79.4893955999999,"1104","RCC1","regulator of chromosome condensation 1"
"212055_at","212055_at",0.000160653915546627,1.13009846818466e-05,5.90202873403996,-0.0146953017571203,126.939879,"25941","TPGS2","tubulin polyglutamylase complex subunit 2"
"229580_at","229580_at",0.000161180946113197,1.13423155676772e-05,-5.90031300745306,-0.0160433567842988,-163.109045,"64084","CLSTN2","calsyntenin 2"
"226006_at","226006_at",0.00016133411319845,1.13573556191423e-05,5.89969025863787,-0.0165327629132355,107.283258,"100131801","PET100","PET100 homolog"
"223545_at","223545_at",0.000161393168863428,1.13657761626621e-05,5.89934196720479,-0.0168065037197653,19.0622079,"2177","FANCD2","Fanconi anemia complementation group D2"
"204508_s_at","204508_s_at",0.000161473413320835,1.13756925621858e-05,5.89893214375821,-0.0171286291260095,148.2981847,"771","CA12","carbonic anhydrase 12"
"217873_at","217873_at",0.000161805259859676,1.14033450433372e-05,-5.89779126196957,-0.0180255065788906,-91.6937380000002,"51719","CAB39","calcium binding protein 39"
"230550_at","230550_at",0.000161894317715277,1.14138979312168e-05,-5.89735662164892,-0.0183672402512691,-40.6841273,"64231","MS4A6A","membrane spanning 4-domains A6A"
"236064_at","236064_at",0.000162201462410998,1.14398368765978e-05,5.89629002993136,-0.0192059625447891,43.8347119,"399512","SLC25A35","solute carrier family 25 member 35"
"202338_at","202338_at",0.000162221879097638,1.14455619586811e-05,5.89605495316132,-0.0193908398651388,81.9291625,"7083","TK1","thymidine kinase 1"
"208874_x_at","208874_x_at",0.000162292358577474,1.14603637187126e-05,5.89544773965224,-0.0198684243963694,37.1068729999999,"5524","PTPA","protein phosphatase 2 phosphatase activator"
"1557275_a_at","1557275_a_at",0.000162292358577474,1.14608919439975e-05,-5.89542608512512,-0.0198854570999947,-15.5442112,"727910","TLCD2","TLC domain containing 2"
"1569871_at","1569871_at",0.000162292358577474,1.14657132819092e-05,5.89522848237543,-0.0200408878540834,44.9590219999999,"64788","LMF1","lipase maturation factor 1"
"211715_s_at","211715_s_at",0.000162292358577474,1.14676825737576e-05,5.89514779541274,-0.0201043564468364,35.0769699,"622","BDH1","3-hydroxybutyrate dehydrogenase, type 1"
"1555697_at","1555697_at",0.000162462923560685,1.14840262949625e-05,5.89447869978652,-0.0206307066071236,38.242474,"9622","KLK4","kallikrein related peptidase 4"
"221601_s_at","221601_s_at",0.000162531510149354,1.14931677805907e-05,-5.89410488294505,-0.0209248022852915,-49.0898218000001,"9214","FCMR","Fc fragment of IgM receptor"
"225829_at","225829_at",0.000162676613784848,1.15077256971187e-05,5.8935102055614,-0.0213927004326662,45.978351,"118987","PDZD8","PDZ domain containing 8"
"230869_at","230869_at",0.000162788806407753,1.15205792286736e-05,5.89298579276015,-0.0218053577487973,59.9418554,"728215","FAM155A","family with sequence similarity 155 member A"
"204682_at","204682_at",0.000162788806407753,1.15242623866862e-05,-5.89283563393217,-0.0219235244410649,-842.56783,"4053","LTBP2","latent transforming growth factor beta binding protein 2"
"202417_at","202417_at",0.000162818726682616,1.15306814125814e-05,5.89257405417889,-0.02212938132321,35.8374819999999,"9817","KEAP1","kelch like ECH associated protein 1"
"219127_at","219127_at",0.000162987408379468,1.1546932648486e-05,5.89191247323966,-0.0226500752221188,75.0248638,"79170","PRR15L","proline rich 15 like"
"204825_at","204825_at",0.000163506891545502,1.15912762258176e-05,5.89011211913309,-0.0240673674603489,184.6808724,"9833","MELK","maternal embryonic leucine zipper kinase"
"242985_x_at","242985_x_at",0.000163506891545502,1.15923738518141e-05,5.89006764517811,-0.024102384838562,36.1613247,"285671","RNF180","ring finger protein 180"
"201656_at","201656_at",0.000163823507717526,1.16207580692297e-05,5.88891906435513,-0.0250068437458566,393.686622,"3655","ITGA6","integrin subunit alpha 6"
"209614_at","209614_at",0.000163823507717526,1.16234762852121e-05,-5.88880922169675,-0.0250933505805273,-37.6464558,"125","ADH1B","alcohol dehydrogenase 1B (class I), beta polypeptide"
"208787_at","208787_at",0.000164143843630232,1.165615282992e-05,5.88749082928277,-0.0261317949030246,374.932528,"11222","MRPL3","mitochondrial ribosomal protein L3"
"201135_at","201135_at",0.000164143843630232,1.16577707447585e-05,5.88742565035402,-0.0261831404776949,346.781816,"1892","ECHS1","enoyl-CoA hydratase, short chain 1"
"216663_s_at","216663_s_at",0.000164143843630232,1.1659212180619e-05,5.88736758884146,-0.0262288797497048,33.2712484,"51364","ZMYND10","zinc finger MYND-type containing 10"
"244401_at","244401_at",0.000164512116261724,1.16897163733005e-05,-5.88614059598386,-0.0271955895798603,-24.0983582000001,"167691","LCA5","LCA5, lebercilin"
"225981_at","225981_at",0.000164732002472756,1.17096922274397e-05,5.88533887311919,-0.0278273644452005,42.0407519999999,"283987","HID1","HID1 domain containing"
"207348_s_at","207348_s_at",0.000164918564238296,1.17273100068546e-05,5.88463295567589,-0.0283837225087824,27.8277275,"3980","LIG3","DNA ligase 3"
"232908_at","232908_at",0.00016517569595372,1.17499577146464e-05,5.88372709523881,-0.0290977722552226,12.3267134,"54454","ATAD2B","ATPase family, AAA domain containing 2B"
"211767_at","211767_at",0.000165211724299764,1.17568847310554e-05,5.88345038736232,-0.0293159134234529,80.5325595,"84296","GINS4","GINS complex subunit 4"
"212184_s_at","212184_s_at",0.000165624194332228,1.17906121384514e-05,-5.88210549442591,-0.0303763163681783,-120.774663,"23118","TAB2","TGF-beta activated kinase 1/MAP3K7 binding protein 2"
"230254_at","230254_at",0.000165702310465233,1.18005811099822e-05,-5.88170873451054,-0.0306892001559076,-31.1684943,"254228","FAM26E","family with sequence similarity 26 member E"
"236297_at","236297_at",0.000165702310465233,1.18049272611335e-05,-5.88153586769541,-0.0308255298525921,-68.6790911,"84898","PLXDC2","plexin domain containing 2"
"227173_s_at","227173_s_at",0.000165716513113395,1.1810316516891e-05,-5.88132160248498,-0.0309945142141519,-37.1257422000001,"60468","BACH2","BTB domain and CNC homolog 2"
"212419_at","212419_at",0.000166083074049665,1.18499171322231e-05,-5.87975024076213,-0.0322340095338847,-224.528122,"219654","ZCCHC24","zinc finger CCHC-type containing 24"
"201420_s_at","201420_s_at",0.000166083074049665,1.18513294328799e-05,5.87969429999842,-0.0322781426327268,350.6163145,"79084","WDR77","WD repeat domain 77"
"214786_at","214786_at",0.000166083074049665,1.185212190841e-05,5.87966291330277,-0.0323029046053982,50.6243418,"4214","MAP3K1","mitogen-activated protein kinase kinase kinase 1"
"1554635_a_at","1554635_a_at",0.000166083074049665,1.1856977703879e-05,5.87947064227748,-0.0324545966261258,24.7077991,"64067","NPAS3","neuronal PAS domain protein 3"
"228776_at","228776_at",0.000166083074049665,1.18583762357356e-05,5.87941528073842,-0.0324982750835252,124.117706,"10052","GJC1","gap junction protein gamma 1"
"212619_at","212619_at",0.000166336958186038,1.1880897454501e-05,5.87852469012302,-0.033200985473961,27.1121958,"23306","NEMP1","nuclear envelope integral membrane protein 1"
"210985_s_at","210985_s_at",0.000166693828344606,1.19107907565882e-05,-5.87734524866138,-0.0341317937989283,-12.5125669,"6672","SP100","SP100 nuclear antigen"
"1559723_s_at","1559723_s_at",0.000167360632833414,1.1962856867877e-05,5.87529821924059,-0.0357477938318631,23.3042701,"84909","C9orf3","chromosome 9 open reading frame 3"
"40446_at","40446_at",0.000167445666062842,1.19733581116336e-05,-5.87488646178547,-0.0360729263463142,-263.46517,"5252","PHF1","PHD finger protein 1"
"227463_at","227463_at",0.000167457973316565,1.19786615881147e-05,5.87467865155596,-0.0362370274362798,82.9748187,"1636","ACE","angiotensin I converting enzyme"
"213106_at","213106_at",0.000167999364492091,1.20226508833039e-05,-5.8729586187673,-0.0375955315526859,-51.4983152000001,"10396","ATP8A1","ATPase phospholipid transporting 8A1"
"238860_at","238860_at",0.000167999364492091,1.20262640402981e-05,-5.87281762749221,-0.037706908007082,-23.9259314000001,"221443","OARD1","O-acyl-ADP-ribose deacylase 1"
"228603_at","228603_at",0.000168008374740059,1.20313470142986e-05,-5.87261935519878,-0.0378635388197983,-73.5184211,"10096","ACTR3","ARP3 actin related protein 3 homolog"
"226140_s_at","226140_s_at",0.000168120527648271,1.2043819398846e-05,-5.87213320744085,-0.038247610020866,-227.104968,"220213","OTUD1","OTU deubiquitinase 1"
"235004_at","235004_at",0.000168214617096723,1.20550032010833e-05,5.87169772546493,-0.038591683918896,85.1371389999999,"221662","RBM24","RNA binding motif protein 24"
"235201_at","235201_at",0.000168628459047545,1.20891152984927e-05,-5.87037200554445,-0.0396393095169234,-49.799353,"93986","FOXP2","forkhead box P2"
"1556121_at","1556121_at",0.000168814527439429,1.21069139656616e-05,-5.86968180925497,-0.0401848289569253,-62.4048025,"4673","NAP1L1","nucleosome assembly protein 1 like 1"
"203059_s_at","203059_s_at",0.000168960230882349,1.21218265334406e-05,-5.86910433194442,-0.0406413122722222,-133.4875504,"9060","PAPSS2","3'-phosphoadenosine 5'-phosphosulfate synthase 2"
"37793_r_at","37793_r_at",0.000169032900527101,1.2133588647182e-05,5.86864936793713,-0.0410009867937093,11.2491884,"5892","RAD51D","RAD51 paralog D"
"218719_s_at","218719_s_at",0.000169032900527101,1.21359701939578e-05,5.86855730374901,-0.0410737724761949,38.3369762,"64785","GINS3","GINS complex subunit 3"
"213843_x_at","213843_x_at",0.000169096815035745,1.21450257569853e-05,5.86820740939231,-0.0413504095774337,37.9392262,"6535","SLC6A8","solute carrier family 6 member 8"
"209613_s_at","209613_s_at",0.000169406589526113,1.21717495710444e-05,-5.86717639839762,-0.0421656652375919,-326.4229907,"125","ADH1B","alcohol dehydrogenase 1B (class I), beta polypeptide"
"204127_at","204127_at",0.000169517014820502,1.21841613790471e-05,5.86669833832247,-0.0425437379461062,143.3204,"5983","RFC3","replication factor C subunit 3"
"223190_s_at","223190_s_at",0.000169889385698454,1.22177164828195e-05,-5.86540841099327,-0.0435640455226185,-345.15834,"55904","KMT2E","lysine methyltransferase 2E"
"226690_at","226690_at",0.000169889385698454,1.22199011347146e-05,5.86532455466941,-0.0436303829180034,94.5270039999999,"117","ADCYAP1R1","ADCYAP receptor type I"
"204059_s_at","204059_s_at",0.000170016434112615,1.22335305629808e-05,-5.8648017460808,-0.0440439922794456,-113.229034,"4199","ME1","malic enzyme 1"
"223695_s_at","223695_s_at",0.000170026993830951,1.22426624585302e-05,5.8644517920424,-0.0443208742594896,68.1781589999999,"414","ARSD","arylsulfatase D"
"201292_at","201292_at",0.000170026993830951,1.22432729794535e-05,5.8644284051184,-0.0443393785399078,416.4204371,"7153","TOP2A","topoisomerase (DNA) II alpha"
"208029_s_at","208029_s_at",0.000170090847803061,1.22523639474588e-05,5.86408030352074,-0.0446148143805152,549.024320999999,"55353","LAPTM4B","lysosomal protein transmembrane 4 beta"
"202587_s_at","202587_s_at",0.000170387819389997,1.22844177114754e-05,-5.86285504818138,-0.045584444271209,-135.75287,"203","AK1","adenylate kinase 1"
"226548_at","226548_at",0.000170387819389997,1.22863996472732e-05,5.86277939649281,-0.0456443201251542,32.3747588,"388228","SBK1","SH3 domain binding kinase 1"
"201774_s_at","201774_s_at",0.000170387819389997,1.22915181829112e-05,5.86258407685628,-0.0457989132540941,86.55826,"9918","NCAPD2","non-SMC condensin I complex subunit D2"
"1553423_a_at","1553423_a_at",0.000170387819389997,1.22917593775017e-05,5.86257487510525,-0.0458061964702727,22.6960307,"146857","SLFN13","schlafen family member 13"
"210976_s_at","210976_s_at",0.000171606241405736,1.23921325457853e-05,-5.85876157226745,-0.0488255348886257,-178.750052,"5213","PFKM","phosphofructokinase, muscle"
"216699_s_at","216699_s_at",0.000171606241405736,1.23953315871635e-05,5.85864055885889,-0.0489213880265549,27.6885394,"3816","KLK1","kallikrein 1"
"229749_at","229749_at",0.000171606241405736,1.23989133512436e-05,5.85850510586119,-0.049028681188342,44.1829407,"121601","ANO4","anoctamin 4"
"213480_at","213480_at",0.000171606241405736,1.23999355853125e-05,-5.85846645499946,-0.0490592972826569,-34.036313,"8674","VAMP4","vesicle associated membrane protein 4"
"227272_at","227272_at",0.000171606241405736,1.24025754259128e-05,-5.85836665726609,-0.0491383500351379,-20.7715143,"388115","C15orf52","chromosome 15 open reading frame 52"
"63305_at","63305_at",0.000171606241405736,1.24068542865916e-05,-5.85820494359928,-0.0492664514222785,-60.4449158,"63876","PKNOX2","PBX/knotted 1 homeobox 2"
"1552477_a_at","1552477_a_at",0.000172055161040387,1.24438553220957e-05,5.85680892468856,-0.0503724706455531,88.7067319,"3664","IRF6","interferon regulatory factor 6"
"225174_at","225174_at",0.000172324351241577,1.24723326168129e-05,5.85573739946243,-0.0512216033385791,613.963357,"54431","DNAJC10","DnaJ heat shock protein family (Hsp40) member C10"
"201336_at","201336_at",0.000172324351241577,1.24724284122335e-05,-5.85573379917599,-0.0512244566853974,-261.860175000001,"9341","VAMP3","vesicle associated membrane protein 3"
"235146_at","235146_at",0.00017235370620038,1.24809261432976e-05,-5.85541454125219,-0.0514774869728596,-87.2091698000001,"57458","TMCC3","transmembrane and coiled-coil domain family 3"
"218500_at","218500_at",0.00017235370620038,1.24840173341127e-05,5.85529846124735,-0.0515694908642237,38.5808555999999,"51337","THEM6","thioesterase superfamily member 6"
"227692_at","227692_at",0.00017235370620038,1.24916346391242e-05,-5.85501254311722,-0.0517961154657707,-136.404816,"2770","GNAI1","G protein subunit alpha i1"
"225181_at","225181_at",0.00017235370620038,1.24982140308534e-05,-5.85476572749346,-0.0519917565122476,-157.181773,"57492","ARID1B","AT-rich interaction domain 1B"
"217707_x_at","217707_x_at",0.00017235370620038,1.24998774249926e-05,-5.85470334898664,-0.0520412029552686,-242.427393,"6595","SMARCA2","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2"
"217781_s_at","217781_s_at",0.00017235370620038,1.25018695941634e-05,-5.85462865239112,-0.0521004145205737,-68.0485430000001,"64397","ZNF106","zinc finger protein 106"
"222077_s_at","222077_s_at",0.000172360073528047,1.25068843802083e-05,5.85444067655282,-0.0522494256123913,267.7743059,"29127","RACGAP1","Rac GTPase activating protein 1"
"229671_s_at","229671_s_at",0.000172514672889235,1.25226595107805e-05,5.85384986084348,-0.0527178081737185,14.6229048,"54069","MIS18A","MIS18 kinetochore protein A"
"225536_at","225536_at",0.000172779713277676,1.2546462524773e-05,5.85295982719111,-0.0534235017669671,23.8506938,"113452","TMEM54","transmembrane protein 54"
"206144_at","206144_at",0.000172954811034781,1.25637459477943e-05,5.85231465769617,-0.0539351210104853,26.4272734,"9223","MAGI1","membrane associated guanylate kinase, WW and PDZ domain containing 1"
"209812_x_at","209812_x_at",0.000173314272978412,1.25946763274771e-05,5.85116233541339,-0.054849068225221,26.9671729,"835","CASP2","caspase 2"
"223470_at","223470_at",0.000173314272978412,1.26044180582698e-05,5.85080000548015,-0.0551364861221098,58.6247519999999,"93183","PIGM","phosphatidylinositol glycan anchor biosynthesis class M"
"224209_s_at","224209_s_at",0.000173314272978412,1.26057837819356e-05,5.85074923230038,-0.0551767634809996,211.931388,"9615","GDA","guanine deaminase"
"208666_s_at","208666_s_at",0.000173314272978412,1.26081704250877e-05,-5.85066051820243,-0.0552471395512866,-284.650517,"6767","ST13","suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)"
"212130_x_at","212130_x_at",0.000173456237692084,1.26275830025392e-05,-5.84993957172069,-0.0558191036539233,-835.554980000001,"10209","EIF1","eukaryotic translation initiation factor 1"
"227880_s_at","227880_s_at",0.000173456237692084,1.26276617555375e-05,-5.84993664930153,-0.0558214223193572,-51.1245000000002,"84548","TMEM185A","transmembrane protein 185A"
"204711_at","204711_at",0.000174072308101384,1.26771100043721e-05,5.84810537597441,-0.0572746188371056,57.8074329999998,"9851","KIAA0753","KIAA0753"
"228221_at","228221_at",0.000174174366401592,1.2689143422236e-05,5.84766083841009,-0.057627455274889,67.9903773,"126969","SLC44A3","solute carrier family 44 member 3"
"215942_s_at","215942_s_at",0.000175833972581625,1.28146955742056e-05,5.84304835430333,-0.0612902130869646,64.6464806,"51512","GTSE1","G2 and S-phase expressed 1"
"223234_at","223234_at",0.000176106508698905,1.28392097632929e-05,5.84215317840514,-0.0620014405918017,108.246437,"10459","MAD2L2","MAD2 mitotic arrest deficient-like 2 (yeast)"
"202519_at","202519_at",0.00017632356404934,1.28615943380142e-05,-5.84133730052187,-0.0626497700902933,-151.579992,"22877","MLXIP","MLX interacting protein"
"227108_at","227108_at",0.00017632356404934,1.28694709546974e-05,-5.84105055862459,-0.0628776505970503,-42.9259467000001,"57519","STARD9","StAR related lipid transfer domain containing 9"
"212616_at","212616_at",0.00017632356404934,1.28709806344201e-05,-5.84099562052821,-0.0629213126042663,-184.047133,"80205","CHD9","chromodomain helicase DNA binding protein 9"
"214177_s_at","214177_s_at",0.00017632356404934,1.28736648712887e-05,-5.84089795597427,-0.062998932551662,-306.506277,"57326","PBXIP1","PBX homeobox interacting protein 1"
"225731_at","225731_at",0.000176907255470678,1.29209541531665e-05,-5.83918078094586,-0.0643639105642544,-172.157586,"57182","ANKRD50","ankyrin repeat domain 50"
"226355_at","226355_at",0.000177267076327363,1.29519172972366e-05,5.83805993527494,-0.0652551076049965,39.0560365,"25886","POC1A","POC1 centriolar protein A"
"225621_at","225621_at",0.000177336378222399,1.29616651753012e-05,5.83770763780195,-0.0655352624116698,111.726116,"85365","ALG2","ALG2, alpha-1,3/1,6-mannosyltransferase"
"218983_at","218983_at",0.000177406105818817,1.29714478407292e-05,-5.83735435648092,-0.0658162183817863,-118.615142,"51279","C1RL","complement C1r subcomponent like"
"65591_at","65591_at",0.000177965266428491,1.302412537985e-05,5.83545670343807,-0.067325697236484,30.9665899999999,"57599","WDR48","WD repeat domain 48"
"203035_s_at","203035_s_at",0.000177965266428491,1.30292455806548e-05,5.83527267397826,-0.067472111446615,79.0807459999999,"10401","PIAS3","protein inhibitor of activated STAT 3"
"222975_s_at","222975_s_at",0.000177965266428491,1.3029391333192e-05,-5.83526743645031,-0.0674762785091536,-435.698283000001,"7812","CSDE1","cold shock domain containing E1"
"243140_at","243140_at",0.000177965266428491,1.30311360789227e-05,-5.83520474475344,-0.0675261573652337,-164.3754056,"59","ACTA2","actin, alpha 2, smooth muscle, aorta"
"228969_at","228969_at",0.000178199337714971,1.30529826315771e-05,5.83442048954623,-0.0681501776639077,27.9272406,"10551","AGR2","anterior gradient 2, protein disulphide isomerase family member"
"1554689_a_at","1554689_a_at",0.000178339939871365,1.30679925298668e-05,-5.83388243965061,-0.0685783496582113,-64.954464,"57502","NLGN4X","neuroligin 4, X-linked"
"211986_at","211986_at",0.000178531213543977,1.30867241879847e-05,-5.83321186765878,-0.0691120418339635,-725.636769000001,"79026","AHNAK","AHNAK nucleoprotein"
"201866_s_at","201866_s_at",0.000178713109618074,1.31072599228678e-05,-5.83247784329601,-0.0696963119546821,-61.0642485000002,"2908","NR3C1","nuclear receptor subfamily 3 group C member 1"
"1554003_at","1554003_at",0.000178713109618074,1.31094990466596e-05,-5.83239787999817,-0.0697599662009276,-91.0849597,"64283","ARHGEF28","Rho guanine nucleotide exchange factor 28"
"231944_at","231944_at",0.000179927741330666,1.32033511745936e-05,-5.82905879680889,-0.0724188817052127,-21.8937012,"56605","ERO1B","endoplasmic reticulum oxidoreductase 1 beta"
"226212_s_at","226212_s_at",0.000180873158068416,1.32775049864524e-05,-5.82643773149376,-0.0745072168015319,-66.6957635000001,"3643","INSR","insulin receptor"
"211297_s_at","211297_s_at",0.000181014757183785,1.3292681009349e-05,5.82590316767378,-0.074933258011785,38.271937,"1022","CDK7","cyclin dependent kinase 7"
"1559266_s_at","1559266_s_at",0.00018159584023702,1.33406636327563e-05,-5.82421712961907,-0.0762772933248561,-9.45578680000001,"387640","SKIDA1","SKI/DACH domain containing 1"
"215983_s_at","215983_s_at",0.00018159584023702,1.33462797684859e-05,-5.82402019409412,-0.0764343096268041,-291.6499689,"7993","UBXN8","UBX domain protein 8"
"227730_at","227730_at",0.00018159584023702,1.33497430694357e-05,-5.82389879232246,-0.076531105932875,-39.3565625,"54808","DYM","dymeclin"
"221011_s_at","221011_s_at",0.000181697941214772,1.33620484544979e-05,-5.82346770352659,-0.0768748404896487,-365.816517,"81606","LBH","limb bud and heart development"
"204002_s_at","204002_s_at",0.000181757627763321,1.33712389603204e-05,5.82314600264205,-0.0771313713653354,25.0469595,"3382","ICA1","islet cell autoantigen 1"
"204464_s_at","204464_s_at",0.000181964541794197,1.33912674918412e-05,5.82244571745294,-0.0776898471108156,704.306275,"1909","EDNRA","endothelin receptor type A"
"218860_at","218860_at",0.000182118565639312,1.34074132244172e-05,5.82188197429888,-0.078139484671552,24.6152234999999,"79050","NOC4L","nucleolar complex associated 4 homolog"
"218697_at","218697_at",0.000182895206695616,1.34717872851289e-05,-5.81964120282825,-0.0799271823086096,-42.7003715000001,"51517","NCKIPSD","NCK interacting protein with SH3 domain"
"243357_at","243357_at",0.000182895206695616,1.34742513002635e-05,-5.81955565246878,-0.0799954497893856,-78.3481983,"257194","NEGR1","neuronal growth regulator 1"
"231133_at","231133_at",0.000183303629258824,1.35091825985186e-05,5.81834456612387,-0.0809619910344175,27.4954982999999,"92749","DRC1","dynein regulatory complex subunit 1"
"219741_x_at","219741_x_at",0.000183505865322724,1.35293764990956e-05,5.8176458987122,-0.0815196827400397,27.1284253,"79818","ZNF552","zinc finger protein 552"
"205790_at","205790_at",0.000183505865322724,1.35337817571664e-05,5.81749362809906,-0.08164123827303,37.8362558,"8631","SKAP1","src kinase associated phosphoprotein 1"
"205798_at","205798_at",0.000184173108468493,1.3587856722733e-05,-5.81562862662081,-0.0831303271927863,-103.5250348,"3575","IL7R","interleukin 7 receptor"
"221779_at","221779_at",0.00018418909234362,1.35939013658788e-05,5.81542062544735,-0.0832964358734127,64.4475199999999,"85377","MICALL1","MICAL like 1"
"242488_at","242488_at",0.000184794220402956,1.36434436438773e-05,-5.81371940441626,-0.0846552675032122,-39.8074447,"1131","CHRM3","cholinergic receptor muscarinic 3"
"203420_at","203420_at",0.000184866324752457,1.36536504215302e-05,-5.81336970413115,-0.0849346409049936,-157.937599,"51439","FAM8A1","family with sequence similarity 8 member A1"
"203699_s_at","203699_s_at",0.000185389333605533,1.36971753201436e-05,5.81188147869555,-0.0861237815092579,465.4105417,"1734","DIO2","deiodinase, iodothyronine, type II"
"210183_x_at","210183_x_at",0.000185477875708837,1.37086165367918e-05,5.81149108057814,-0.0864357776895037,664.482529999999,"5411","PNN","pinin, desmosome associated protein"
"239340_at","239340_at",0.000186146760037396,1.37629706882392e-05,5.80964096136016,-0.0879146585571453,10.8419788,"9745","ZNF536","zinc finger protein 536"
"1553111_a_at","1553111_a_at",0.000186305976602589,1.37796638531117e-05,5.80907426083821,-0.0883677503748297,30.8578803,"89890","KBTBD6","kelch repeat and BTB domain containing 6"
"213085_s_at","213085_s_at",0.000186367265034451,1.37891198288691e-05,5.80875356142174,-0.0886241793941167,70.0386273999999,"23286","WWC1","WW and C2 domain containing 1"
"221874_at","221874_at",0.000187049304205472,1.38451045420043e-05,5.8068594528814,-0.0901390121660013,264.8360876,"57535","KIAA1324","KIAA1324"
"218726_at","218726_at",0.000187049304205472,1.38494650840779e-05,5.80671225458552,-0.0902567582066514,70.5491952,"55355","HJURP","Holliday junction recognition protein"
"227101_at","227101_at",0.000187105241635443,1.38648072356909e-05,-5.80619472931957,-0.0906707601133716,-43.4311486000001,"168850","ZNF800","zinc finger protein 800"
"204129_at","204129_at",0.000187105241635443,1.38676893446505e-05,5.80609757489723,-0.0907484847247018,51.3058709999999,"607","BCL9","B-cell CLL/lymphoma 9"
"204787_at","204787_at",0.000187105241635443,1.38684340552356e-05,-5.80607247445322,-0.0907685655889932,-127.2425614,"11326","VSIG4","V-set and immunoglobulin domain containing 4"
"212017_at","212017_at",0.000187189513278002,1.38842808474539e-05,-5.80553868660213,-0.0911956292267213,-133.990273,"130074","FAM168B","family with sequence similarity 168 member B"
